item_num,rep,ppt,word,f0,f1,f2,duration,ipa,arpa,onset,offset,environment,real_word,age,years_uni,sex,ethnicity,birthplace,home_state,years_lived_hi,L1,exposure_langs_yn,exposure_langs,age_learned_en,speak_other
12,1,P111,pet,204.11,656.2388841,1916.556176,300,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
3,1,P111,pad,183.96,959.2095639,1796.010316,320,æ,AE,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
9,1,P111,bed,178.29,672.331819,1885.770379,270,ɛ,EH,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
5,1,P111,bod,175.75,837.53463,1278.922694,310,ɑ,AA,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
33,1,P111,cot,182.28,891.851176,1406.493616,320,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
25,1,P111,booed,180.86,386.3151736,1800.954557,320,u,UW,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
26,1,P111,boot,216.1,405.1238023,1790.226894,300,u,UW,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
26,2,P111,boot,168.52,404.401989,1838.372294,300,u,UW,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
20,1,P111,pit,201.28,538.7237671,2092.087354,250,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
13,1,P111,bead,182.07,357.3225381,2660.937591,320,i,IY,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
10,1,P111,bet,181.92,694.1375601,1844.818446,360,ɛ,EH,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
9,2,P111,bed,179.04,654.9843359,1938.462319,340,ɛ,EH,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
23,1,P111,poat,182.22,767.1382108,1510.051091,340,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
24,1,P111,pode,188.22,535.3755368,1316.227443,460,o,OW,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
6,1,P111,bot,173.6,842.6361359,1295.029688,380,ɑ,AA,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
20,2,P111,pit,198.07,573.0375673,2321.104805,300,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
25,2,P111,booed,182.69,394.6265711,1803.948824,320,u,UW,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
1,1,P111,bad,175.7,818.7641125,1815.221084,360,æ,AE,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
23,2,P111,poat,189.62,643.9636549,1371.415581,290,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
27,1,P111,pooed,177.77,407.8541363,1641.06841,370,u,UW,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
23,3,P111,poat,178.9,563.1385812,1328.477574,330,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
30,1,P111,but,180.5,594.740667,1426.81739,250,ʌ,AH,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
31,1,P111,pud,183,825.7795592,1578.995081,310,ʌ,AH,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
20,3,P111,pit,187.88,712.5233861,2234.928959,300,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
16,1,P111,peed,182.09,384.4542785,2631.804533,360,i,IY,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
13,2,P111,bead,184.19,358.710765,2657.262226,320,i,IY,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
16,2,P111,peed,186.82,402.8320632,2640.518052,360,i,IY,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
6,2,P111,bot,175.24,753.4638908,1242.88163,380,ɑ,AA,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
12,2,P111,pet,186.8,755.3277509,2021.081897,330,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
10,2,P111,bet,179.11,694.2337603,1940.689061,360,ɛ,EH,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
19,1,P111,pid,191.6,643.9430416,2306.120439,330,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
29,1,P111,bud,180.65,637.6543197,1556.551504,330,ʌ,AH,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
18,1,P111,bit,185.55,521.9969175,2176.566501,330,ɪ,IH,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
22,1,P111,bode,183.22,533.8716342,1275.126908,370,o,OW,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
34,1,P111,caught,174.65,1098.791147,1563.056421,330,ɔ,AO,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
29,2,P111,bud,184.52,616.6166195,1425.738184,310,ʌ,AH,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
27,2,P111,pooed,204.63,401.2774809,1809.303637,330,u,UW,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
19,2,P111,pid,194.71,591.3341321,2312.272256,320,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
5,2,P111,bod,184.79,785.8474344,1253.474051,330,ɑ,AA,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
19,3,P111,pid,187.96,459.8034989,2110.982297,300,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
15,1,P111,peat,220.77,355.5629798,2742.75102,350,i,IY,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
2,2,P111,bat,181.75,822.549224,1839.656084,300,æ,AE,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
18,2,P111,bit,180.48,521.9138951,2017.125588,300,ɪ,IH,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
30,2,P111,but,186.64,702.0886492,1412.071576,300,ʌ,AH,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
31,2,P111,pud,192.3,617.7272812,1431.2618,340,ʌ,AH,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
4,1,P111,pat,189.9,901.7121798,1882.925022,320,æ,AE,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
14,1,P111,beat,183.96,368.8618631,2657.791673,350,i,IY,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
7,1,P111,pod,187.32,729.6935321,1142.28755,370,ɑ,AA,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
7,2,P111,pod,186.45,747.6046194,1195.52736,360,ɑ,AA,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
28,1,P111,poot,233.13,357.276706,1637.952697,320,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
15,2,P111,peat,251.72,361.566218,2695.020164,350,i,IY,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
13,3,P111,bead,192.75,370.5441678,2716.983546,350,i,IY,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
1,2,P111,bad,185.83,905.7684882,1893.485493,350,æ,AE,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
33,2,P111,cot,190.29,863.7987832,1518.133672,340,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
11,1,P111,ped,190.7,723.2066867,2083.961417,230.23,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
11,2,P111,ped,211.64,746.7371984,2061.980816,215.4,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
3,2,P111,pad,186.73,891.3560952,1926.078809,380,æ,AE,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
32,1,P111,putt,190.81,880.165011,1548.231971,300,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
33,3,P111,cot,240.57,942.3367966,1362.077898,350,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
8,1,P111,pot,214.71,848.0091799,1284.33639,300,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
16,3,P111,peed,191.14,358.3334834,2667.074506,320,i,IY,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
32,2,P111,putt,191.15,802.1059497,1558.121974,300,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
17,1,P111,bid,202.9,550.2145979,2217.299886,350,ɪ,IH,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
4,2,P111,pat,185.66,998.040272,1883.116319,370,æ,AE,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
17,2,P111,bid,183.02,478.9966909,2154.786324,310,ɪ,IH,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
25,3,P111,booed,191.36,389.8658162,1764.191183,330,u,UW,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
34,2,P111,caught,189.2,922.7870688,1311.549192,350,ɔ,AO,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
24,2,P111,pode,193.37,562.5466233,1286.667873,340,o,OW,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
31,3,P111,pud,193.93,695.0738484,1436.403429,300,ʌ,AH,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
34,3,P111,caught,184.93,943.460486,1410.006568,350,ɔ,AO,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
32,3,P111,putt,220.03,728.2933661,1345.402464,330,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
17,3,P111,bid,185.7,523.1132653,2144.363985,360,ɪ,IH,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
28,2,P111,poot,221.55,364.9784389,1784.422797,340,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
15,3,P111,peat,204.93,303.7998582,2809.329019,390,i,IY,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
27,3,P111,pooed,210.77,398.3675833,1857.097001,370,u,UW,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
5,3,P111,bod,188.28,805.8796044,1255.779911,350,ɑ,AA,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
21,1,P111,boat,185.35,565.8458801,1342.161895,300,o,OW,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
24,3,P111,pode,217.12,569.273391,1389.646542,410,o,OW,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
22,2,P111,bode,186.78,559.4999765,1324.872299,360,o,OW,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
9,3,P111,bed,182.66,722.1343613,2010.232944,220,ɛ,EH,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
26,3,P111,boot,241.65,396.6905477,1697.108999,330,u,UW,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
10,3,P111,bet,208.46,721.0816014,2036.98649,300,ɛ,EH,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
7,3,P111,pod,183.85,833.5278726,1179.925827,340,ɑ,AA,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
12,3,P111,pet,221.42,871.1641341,1955.42833,280,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
8,2,P111,pot,207.4,756.0901463,1229.562142,360,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
4,3,P111,pat,217.9,932.5742985,1805.440204,360,æ,AE,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
14,2,P111,beat,222.44,359.5295931,2641.101882,300,i,IY,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
22,3,P111,bode,187.67,556.3383921,1320.562335,350,o,OW,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
2,3,P111,bat,182.05,878.6568573,1856.679035,340,æ,AE,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
1,3,P111,bad,181.4,859.7945783,1886.89787,360,æ,AE,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
30,3,P111,but,184.22,739.5204265,1459.824262,310,ʌ,AH,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
18,3,P111,bit,199.68,493.4229893,2065.953269,260,ɪ,IH,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
21,2,P111,boat,179.81,561.7836902,1341.392706,300,o,OW,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
6,3,P111,bot,181.98,844.3776168,1330.94004,320,ɑ,AA,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
3,3,P111,pad,188.57,916.5682531,1823.010664,330,æ,AE,voiceless,voiced,voiceless_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
11,3,P111,ped,191.54,694.26689,2021.334109,210.4,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
28,3,P111,poot,276.68,330.4985987,1739.935226,350,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
8,3,P111,pot,187.76,841.4574907,1505.443008,290,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
14,3,P111,beat,195.8,294.1580408,2542.14695,310,i,IY,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
29,3,P111,bud,187.85,614.79391209999994,1355.12749,290,ʌ,AH,voiced,voiced,voiced_voiced,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
21,3,P111,boat,182.87,537.376044,1313.553031,300,o,OW,voiced,voiceless,voiced_voiceless,real,22,3.5,Female,White,ND,ND,0to5y,English,no,NA,0,Spanish
